Time,Intensity
0.0,10.054409873279349
1.0,9.63043761596869
2.0,10.195500425243663
3.0,10.314761482289171
4.0,9.803033833005603
5.0,9.36303008857307
6.0,9.035390635021065
7.0,7.949026039904877
8.0,7.063082640784248
9.0,6.104994326692629
10.0,6.208582138554005
11.0,5.853714929835172
12.0,6.439092543248686
13.0,6.066489698336449
14.0,6.770828565763125
15.0,6.541169863228496
16.0,6.322545930292959
17.0,6.017304022851852
18.0,5.212779130438934
19.0,4.380003175918106
20.0,3.6027264131541545
21.0,2.637346605630114
22.0,1.9618593466467908
23.0,2.297011725979238
24.0,2.402112829774611
25.0,2.7082227872638716
26.0,3.4287767165529814
27.0,3.2990667597563905
28.0,4.036011352956067
29.0,4.901151271919968
30.0,4.6075068927828955
31.0,3.6599143378490266
32.0,3.050505990892271
33.0,2.546956160529537
34.0,2.393983432640937
35.0,2.2313060755532157
36.0,2.7502306488647417
37.0,2.835920748018294
38.0,2.9177694253395967
39.0,3.2272468234952467
40.0,3.7676058556165257
41.0,4.498708982116441
42.0,5.749597955790154
43.0,6.147814499255607
44.0,6.67200153993206
45.0,6.912367451863537
46.0,7.042986547159394
47.0,6.313270178739588
48.0,6.455595042711767
49.0,5.846851092442221
